job_id,job_title,job_date,job_loc,job_summary,job_salary,job_url,company_name,search_time,search_position,source
066fafa4fdcc1ec8,Internal Auditor,22/07/2022,"San Juan, PR","We're committed to bringing passion and customer focus to the business.
This position is responsible for conducting financial/operational audits, strategy…",[],https://www.indeed.com/rc/clk?jk=066fafa4fdcc1ec8&fccid=10e685cea3bd1025&vjs=3,MMM Holdings,"26/07/2022, 19:33:04",auditor,indeed.com
070f7e0c1fdb9e8b,Corporate Auditor,06/07/2022,"Baltimore, MD 21202 (Old Town area)","This position must facilitate communications with Audit Management, other internal departments, and the external auditor, as needed.",[],https://www.indeed.com/rc/clk?jk=070f7e0c1fdb9e8b&fccid=5fbe4b00d20f8b0d&vjs=3,"Jason Pharmaceuticals, Inc.","26/07/2022, 19:33:04",auditor,indeed.com
076c83bba25ccc11,Assistant State Auditor III - Performance Audit Division,25/07/2022,"Wake County, NC","Direct and coordinate subordinate auditors assigned to one or more audits.
May serve as the lead/mentor in the training and development of subordinate auditors.",[],https://www.indeed.com/rc/clk?jk=076c83bba25ccc11&fccid=fccfc7fb736abf61&vjs=3,North Carolina Office of the State Auditor,"26/07/2022, 19:33:04",auditor,indeed.com
0789342fa231e0e6,Auditor,16/07/2022,"Remote in Washington, DC 20510",The audits conducted may involve financial records and systems or consist of activities to review and evaluate the performance of an entity's functions or…,[],https://www.indeed.com/rc/clk?jk=0789342fa231e0e6&fccid=d60b39e542d89c1c&vjs=3,U.S. Capitol Police,"26/07/2022, 19:33:04",auditor,indeed.com
07f598e8317ea378,Hospital Charge Auditor,26/06/2022,"Norfolk, VA 23507 (Ghent area)","Audits billing records with a high degree of accuracy and comprehensive knowledge of charges, patient types and billing systems.
High School Grad or Equivalent.",[],https://www.indeed.com/rc/clk?jk=07f598e8317ea378&fccid=d844fa152b5f8ad2&vjs=3,Sentara Healthcare,"26/07/2022, 19:33:04",auditor,indeed.com
0803fdf0b03b1618,COUNTY AUDITOR,15/07/2022,"Arlington, VA+1 location","The Ideal Candidate will be an experienced auditor who has a commitment to public service, fiscal responsibility and innovation in government and possesses…",[],https://www.indeed.com/rc/clk?jk=0803fdf0b03b1618&fccid=1acd48d27bfeb1e9&vjs=3,"Arlington County, VA","26/07/2022, 19:33:04",auditor,indeed.com
08568fb70b166eb4,"Manager, Government Compliance",26/07/2022,Remote in United States,"Leads external (i.e. DCAA, DCMA) and internal (i.e. Internal Audit) audits; researches, analyzes and leads resolution for issues raised by auditors.",[],https://www.indeed.com/rc/clk?jk=08568fb70b166eb4&fccid=6c6be4ac01722b08&vjs=3,L3Harris Technologies,"26/07/2022, 19:33:04",auditor,indeed.com
090d54cd02eadd83,"Senior Internal Auditor - (Remote - Can work from MA, MD, MI, MS, NV, NJ, OH)",21/07/2022,Remote in Nevada+2 locations,"May provide guidance to staff auditors during all phases of audits.
Executes detailed audit procedures by reviewing transactions, documents, records, reports,…",[],https://www.indeed.com/rc/clk?jk=090d54cd02eadd83&fccid=ffe2a8d347177024&vjs=3,MGM Resorts International,"26/07/2022, 19:33:04",auditor,indeed.com
09181108d0168c80,Senior Internal Auditor,26/06/2022,United States,"Focus is on, but not limited to, overall risk management and governance, general business processes/policies/controls, technology infrastructure and deployment,…",[],https://www.indeed.com/rc/clk?jk=09181108d0168c80&fccid=cd22d01053af7669&vjs=3,Oracle,"26/07/2022, 19:33:04",auditor,indeed.com
09e4ba29c3c6d191,Sr Internal Auditor II - Global Internal Audit,29/06/2022,Remote,Furthers insurance industry knowledge and demonstrates proficiency in the department`s audit methodology as well as the Company`s Business Units` processes and…,[],https://www.indeed.com/rc/clk?jk=09e4ba29c3c6d191&fccid=f33a9750898d12d4&vjs=3,Liberty Mutual Insurance,"26/07/2022, 19:33:04",auditor,indeed.com
0a9dd18e82bdefb1,Accounts Payable Auditor,07/07/2022,"Miramar, FL 33027","As a full-time employee, you can choose from a full menu of our Top Shelf Benefits, including comprehensive medical and prescription drug coverage, dental and…",[],https://www.indeed.com/rc/clk?jk=0a9dd18e82bdefb1&fccid=52a28443b9a60e8d&vjs=3,Southern Glazer’s Wine and Spirits,"26/07/2022, 19:33:04",auditor,indeed.com
0ac04d0ed50daab6,Entry Level Staff Auditor,26/06/2022,"Wheeling, WV 26003+1 location","Health insurance, dental and vision insurance, life insurance, disability insurance, and.
Group of team members and helping with client external audit…",[],https://www.indeed.com/rc/clk?jk=0ac04d0ed50daab6&fccid=c65e2d1068ddbaec&vjs=3,"Zeno, Pockl, Lilly and Copeland","26/07/2022, 19:33:04",auditor,indeed.com
0b4da7c02c4aef2e,Internal Auditor,21/07/2022,"New Bremen, OH 45869",Assist Outside Auditors and Assist with Special Projects - Collaborate with the Accounting Department to work with outside auditors in undertakings to help…,[],https://www.indeed.com/rc/clk?jk=0b4da7c02c4aef2e&fccid=138588eb6cb98a02&vjs=3,Crown Equipment Corporation,"26/07/2022, 19:33:04",auditor,indeed.com
0b7228bd9086d192,Senior Auditor - Enterprise Risk (Remote),26/06/2022,"Remote in San Ramon, CA+1 location","The Inspection Group, as the Bank's periodic control function (i.e., third line of defense), independently assesses the effectiveness of the permanent control…",[],https://www.indeed.com/rc/clk?jk=0b7228bd9086d192&fccid=772dcd74d92a6864&vjs=3,Bank of the West,"26/07/2022, 19:33:04",auditor,indeed.com
0b84dfda97078205,Senior Auditor- Remote Opportunity,26/06/2022,Remote,"Works with external auditors to support their review.
Benefits may include: paid time away including holidays and parental leave, medical and dental plans,…",[],https://www.indeed.com/rc/clk?jk=0b84dfda97078205&fccid=03d1cab2c90ea3c2&vjs=3,MSC Industrial Supply Co.,"26/07/2022, 19:33:04",auditor,indeed.com
0c2e0a34505d32af,Reconciliation Auditor II,26/07/2022,"Miami, FL+3 locations","Provides guidance and training to lower level auditors.
We offer a range of market-competitive total rewards that include merit increases, paid holidays, Paid…",[],https://www.indeed.com/rc/clk?jk=0c2e0a34505d32af&fccid=2a4da7fa99f4b9ae&vjs=3,Elevance Health,"26/07/2022, 19:33:04",auditor,indeed.com
0c6f14a15ba4e0bf,Internal Auditor III (Remote in AR and MS),14/07/2022,"Remote in Little Rock, AR 72211",Serves as a liaison for external auditors and regulatory auditors on reviews and assessments while maintaining effective working relationships with internal…,[],https://www.indeed.com/rc/clk?jk=0c6f14a15ba4e0bf&fccid=0bc14677e847ece3&vjs=3,Southern Bancorp,"26/07/2022, 19:33:04",auditor,indeed.com
0cbad0223828547c,Staff Accountant,19/07/2022,"Orlando, FL 32819 (Florida Center area)","As a member of the professional staff, contributes general knowledge and skill in a discipline area (e.g. Accounting, Finance, Human Resources, Information…",[],https://www.indeed.com/rc/clk?jk=0cbad0223828547c&fccid=c9f5f950ca3de531&vjs=3,Marriott Vacations Worldwide,"26/07/2022, 19:33:04",auditor,indeed.com
0cdd91818ce38b6c,Senior Forensic Auditor,26/06/2022,"Albuquerque, NM","This includes significant in-depth analysis of voluminous and complex financial records.
Conduct in-depth financial analysis of voluminous and complex records…",[],https://www.indeed.com/rc/clk?jk=0cdd91818ce38b6c&fccid=09ed896583ff5570&vjs=3,State of New Mexico,"26/07/2022, 19:33:04",auditor,indeed.com
0d0c62b3d27f8b0c,ASSOCIATE MANAGEMENT AUDITOR,26/06/2022,"Sacramento County, CA",This position is located in the Program Review and Audits Unit of the Department of Veterans Affairs in the Sacramento Headquarters.,[],https://www.indeed.com/rc/clk?jk=0d0c62b3d27f8b0c&fccid=2f0717c3f8e56d94&vjs=3,California Public Utilities Commission,"26/07/2022, 19:33:04",auditor,indeed.com
0d178c1b350601a0,Accounting Technician (Hybrid or Remote),30/06/2022,"Hybrid remote in Green Bay, WI","They will also maintain all records, processes, accounting and reporting related to accounts payable in compliance with GAAP and internal policies, while…",[],https://www.indeed.com/rc/clk?jk=0d178c1b350601a0&fccid=5311159f0ae0f236&vjs=3,Schreiber Foods,"26/07/2022, 19:33:04",auditor,indeed.com
0e43119fc4cb1485,Senior Internal Auditor,26/06/2022,"Charlotte, NC","The type of information that will be collected as part of a background check includes, but is not limited to: reference checks, social security verification,…",[],https://www.indeed.com/rc/clk?jk=0e43119fc4cb1485&fccid=d7e0d7cc61aa08f2&vjs=3,City of Charlotte and Mecklenburg County,"26/07/2022, 19:33:04",auditor,indeed.com
0e4f15a0e5005361,"Forensic Accountant (#013963) Office of Investigation & Intelligence, Columbia (RICHLAND)",26/07/2022,"Columbia, SC 29223","Responsible the review of bank records, tax returns, other financial documents, digital financial files, and other records or evidence and identified suspicious…",[],https://www.indeed.com/rc/clk?jk=0e4f15a0e5005361&fccid=a726d6d11c49c4c5&vjs=3,State of South Carolina,"26/07/2022, 19:33:04",auditor,indeed.com
0eaad22ad82631bc,"Payroll Specialist, Finance Department",26/06/2022,"Remote in New York, NY","Assists in financial and 401k audit processes by providing records and documentation to auditors.
Prepares and maintains accurate records of payroll…",[],https://www.indeed.com/rc/clk?jk=0eaad22ad82631bc&fccid=05150e071a656c8a&vjs=3,NEO Philanthropy,"26/07/2022, 19:33:04",auditor,indeed.com
0f16dbe3c2163ad0,Senior Auditor,26/06/2022,"Buffalo, NY 14260","(3) Professional certification as a public accountant or internal auditor (CPA,CIA); and.
Maintain current knowledge of relevant University, regulatory and…",[],https://www.indeed.com/rc/clk?jk=0f16dbe3c2163ad0&fccid=69d294dd564bf502&vjs=3,University at Buffalo,"26/07/2022, 19:33:04",auditor,indeed.com
0f27b63337a05faf,Internal Auditor,24/07/2022,"Columbus, OH","Learning to serve as an advisor to your audit engagement stakeholders, the Auditor will develop business, industry and regulatory knowledge becoming a solid…",[],https://www.indeed.com/rc/clk?jk=0f27b63337a05faf&fccid=35685a87fca04108&vjs=3,Huntington Bank,"26/07/2022, 19:33:04",auditor,indeed.com
0f4d0a813a8a0f16,Compliance Auditor - Driver Testing & Education,21/07/2022,"Lakewood, CO","Travelling to assigned geographical locations to conduct inspection of contracts, student enrollment and progress records, completion records, curriculum,…",[],https://www.indeed.com/rc/clk?jk=0f4d0a813a8a0f16&fccid=7cd7119315ca0934&vjs=3,State of Colorado Job Opportunities,"26/07/2022, 19:33:04",auditor,indeed.com
0f4dbbd71d3dd06a,Cybersecurity Auditor - Remote,14/07/2022,Remote in United States,"Excellent medical, dental, vision, and disability insurance.
Prepares computer programs (e.g., DB2) as required in performing audit assignments to test…",[],https://www.indeed.com/rc/clk?jk=0f4dbbd71d3dd06a&fccid=61183f1eee047a36&vjs=3,Medical Mutual of Ohio,"26/07/2022, 19:33:04",auditor,indeed.com
1054ddf7401cec3f,Senior Internal Auditor,26/06/2022,"Manhattan, NY 10065 (Upper East Side area)","By identifying procedural issues and offering recommendations to key decision-makers, our auditors help minimize risks and maximize patient care performance.",[],https://www.indeed.com/rc/clk?jk=1054ddf7401cec3f&fccid=4d5d694743c295fc&vjs=3,NewYork-Presbyterian Hospital,"26/07/2022, 19:33:04",auditor,indeed.com
10a6d955b8edbd35,"Performance Auditor, Office of The City Auditor",26/06/2022,"Temporarily Remote in San Diego, CA 92101","This position is eligible for participation in the City’s Flexible Benefits Plan, which offers several benefit plan options or a taxable cash option; $50,000 in…",[],https://www.indeed.com/rc/clk?jk=10a6d955b8edbd35&fccid=20fb1b6c4a720741&vjs=3,City of San Diego,"26/07/2022, 19:33:04",auditor,indeed.com
117722548aa5f517,Accounting Specialist I,22/07/2022,"Austin, TX 78744 (McKinney area)+1 location","Establishes, revises and closes various expenditure authorization records.
This position requires minimal overtime and any hours worked over 40 hours per week…",[],https://www.indeed.com/rc/clk?jk=117722548aa5f517&fccid=e787d33bd6f3ef98&vjs=3,Texas Department of Transportation,"26/07/2022, 19:33:04",auditor,indeed.com
122c4b83476ba3b0,Director of Finance,26/06/2022,"Bend, OR 97707",Prepare audit schedules and coordinate with external and internal auditors in the completion of their field work.,[],https://www.indeed.com/rc/clk?jk=122c4b83476ba3b0&fccid=1be660f55dddc2c2&vjs=3,Benchmark Riverhouse on the Deschutes,"26/07/2022, 19:33:04",auditor,indeed.com
1232fdb335fa8210,Compliance Auditor (REMOTE),26/06/2022,Remote in Minnesota+1 location,"All auditors must maintain a valid and current coding certification.
Evaluate key administrative, operational, compliance, and regulatory requirements.",[],https://www.indeed.com/rc/clk?jk=1232fdb335fa8210&fccid=afb5644f27632379&vjs=3,Unified Women's Healthcare,"26/07/2022, 19:33:04",auditor,indeed.com
12e80eb5ff62e9f2,Senior Internal Auditor,26/06/2022,"Boston, MA","Participate in audits requested by the Audit Committee and/or external auditors.
Interfaces regularly with external auditors, and may interface on an infrequent…",[],https://www.indeed.com/rc/clk?jk=12e80eb5ff62e9f2&fccid=311cb80bac87a190&vjs=3,"Boston Properties, Inc.","26/07/2022, 19:33:04",auditor,indeed.com
12ecd1f279482567,"Auditor, Internal Audit",28/06/2022,"Dallas, TX","Partner extensively with the independent auditors to ensure risk/control coverage, issue remediation, and delivery of IA work to reduce effort for process and…",[],https://www.indeed.com/rc/clk?jk=12ecd1f279482567&fccid=9e9202ec0ba64559&vjs=3,"Ryan, LLC","26/07/2022, 19:33:04",auditor,indeed.com
132d2068f954289a,Tax Auditor (Duplin County),19/07/2022,"Duplin County, NC",This position performs professional and comprehensive audits of employer tax-related records to ensure compliance with Unemployment Insurance (UI) Tax Law.,[],https://www.indeed.com/rc/clk?jk=132d2068f954289a&fccid=59ff660f918eb30d&vjs=3,North Carolina Dept of Commerce,"26/07/2022, 19:33:04",auditor,indeed.com
133c03c05aba7a70,Remote Bilingual (English/Spanish) Child Welfare Auditor - ON CALL,02/07/2022,"Remote in Fairfax, VA 22031+1 location",The auditor will provide a wide range of services based on recognized experience and expertise in auditing and monitoring congregate care facilities such as…,[],https://www.indeed.com/rc/clk?jk=133c03c05aba7a70&fccid=e290923a98afee94&vjs=3,ICF,"26/07/2022, 19:33:04",auditor,indeed.com
133e6c020e370176,Reimbursement Auditor,26/07/2022,"Minneapolis, MN 55416 (Bryn Mawr area)","We have two openings, one role will be focused on auditing and the other will focus on operations and records review.
Other duties and requests as assigned.",[],https://www.indeed.com/company/Tactile-Medical/jobs/Reimbursement-Auditor-133e6c020e370176?fccid=879a1d5e3927300f&vjs=3,Tactile Medical,"26/07/2022, 19:33:04",auditor,indeed.com
137cd2869f6f81fc,"Director, Audit Intake",30/06/2022,"Lehi, UT",Create and deliver commission reports to accounting and the sales teams to ensure they can have a checks and balance system against their records.,[],https://www.indeed.com/rc/clk?jk=137cd2869f6f81fc&fccid=2b1c343f802fc2cc&vjs=3,"Lumio, Inc.","26/07/2022, 19:33:04",auditor,indeed.com
143fa909f8147190,Internal Auditor,21/07/2022,"Addison, TX 75001+2 locations","ESSENTIAL DUTIES & RESPONSIBILITIES Identify risks to the organizations strategic, operational, compliance and financial objectives, Track open audit…",[],https://www.indeed.com/rc/clk?jk=143fa909f8147190&fccid=9cbb58d9aa73b604&vjs=3,"Cavco Industries, Inc.","26/07/2022, 19:33:04",auditor,indeed.com
144ab01ac92e9f98,Cyber Security Consultant / Auditor,26/06/2022,"Los Angeles, CA","(Contract Position), Must have both CISSP, CISA with 10+ years working experience implementing security solutions and SOX, PCI, and HIPAA compliance risk…",[],https://www.indeed.com/rc/clk?jk=144ab01ac92e9f98&fccid=adaf2133acf3aabe&vjs=3,eSecurityAuditors.com,"26/07/2022, 19:33:04",auditor,indeed.com
14585044cff038c2,Statutory Reporting Accountant (Remote),26/06/2022,Remote,Our Statutory Reporting Accountant will be a key report to our Statutory Reporting Manager and will assist the Statutory Reporting team with the daily tasks…,[],https://www.indeed.com/rc/clk?jk=14585044cff038c2&fccid=7a00840ebfecfdf1&vjs=3,Devoted Health,"26/07/2022, 19:33:04",auditor,indeed.com
146fdee98c32ffa1,QA Auditor II - GLP Early Drug Safety Assessment,21/07/2022,"Greenfield, IN 46140+2 locations","Retrieves client visits/regulatory inspections.
1 year in a regulatory environment, GLP preferred.
Ability to apply basic relevant regulatory knowledge.",[],https://www.indeed.com/rc/clk?jk=146fdee98c32ffa1&fccid=a3163e1f583839d0&vjs=3,Labcorp,"26/07/2022, 19:33:04",auditor,indeed.com
14cc2dd7e103d6fe,Principal Auditor/Sr. Principal Auditor,20/07/2022,"El Segundo, CA 90245+2 locations","In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid…",[],https://www.indeed.com/rc/clk?jk=14cc2dd7e103d6fe&fccid=11619ce0d3c2c733&vjs=3,Northrop Grumman,"26/07/2022, 19:33:04",auditor,indeed.com
14cd6b15e90f11f2,Junior Level Accounting Staff,26/06/2022,"Lubbock, TX 79401+2 locations","A junior level accounting staff is responsible for providing assistance on audit engagements.
Responsibilities include, but are not limited to, preparation of…",[],https://www.indeed.com/rc/clk?jk=14cd6b15e90f11f2&fccid=295320fa5d934d5e&vjs=3,Durbin and Company,"26/07/2022, 19:33:04",auditor,indeed.com
14d66a87ca87223e,Risk Assurance Manager,26/06/2022,"Salt Lake City, UT","4 years of experience in external or internal audit, internal control testing and documentation, internal control assessments, and report writing required.",[],https://www.indeed.com/rc/clk?jk=14d66a87ca87223e&fccid=25d4103caba1cb8f&vjs=3,Moss Adams,"26/07/2022, 19:33:04",auditor,indeed.com
151d3cd040f8ade2,Internal Auditor (Remote - Nationwide),26/06/2022,Remote in United States,"Coordinate activities with external auditors to support their audit and review procedures.
Knowledge of the healthcare, technology, or insurance industries…",[],https://www.indeed.com/rc/clk?jk=151d3cd040f8ade2&fccid=1b3dec3aa03eb1da&vjs=3,Lumeris,"26/07/2022, 19:33:04",auditor,indeed.com
1568a372546ac3f6,Staff Auditor,02/07/2022,"Manhattan, NY 10038 (Financial District area)","Only permanent employees in this title and those that are reachable on the civil service list are eligible to apply.
Disallowed and recouped from CBOs by DYCD.",[],https://www.indeed.com/rc/clk?jk=1568a372546ac3f6&fccid=f97367b3ac9546b1&vjs=3,NYC Careers,"26/07/2022, 19:33:04",auditor,indeed.com
16726f066647c6e6,Head of SOX and Internal Audit,08/07/2022,Remote,Oversee the entire SOX process and collaborate with our independent external auditor and external consultants to ensure efficient and effective coverage of ICFR…,[],https://www.indeed.com/rc/clk?jk=16726f066647c6e6&fccid=0e94073a1c937bd1&vjs=3,Yelp,"26/07/2022, 19:33:04",auditor,indeed.com
16a5d9c50c7d1941,Project Auditor,29/06/2022,"New York, NY 10003 (Gramercy area)","May assist in the review of draft reports prepared by other auditors.
Auditing seeks diligent and dedicated individuals who consistently demonstrate a strong…",[],https://www.indeed.com/rc/clk?jk=16a5d9c50c7d1941&fccid=abc6c19910f3b4e2&vjs=3,"Consolidated Edison Company of New York, Inc.","26/07/2022, 19:33:04",auditor,indeed.com
16d071c96e61cb5d,Senior Internal Auditor,09/07/2022,Remote in United States,"May facilitate the work of external auditors during on-site visits.
Documents processes for improving internal controls, operating efficiency, and the adequacy…",[],https://www.indeed.com/rc/clk?jk=16d071c96e61cb5d&fccid=28431d4cb5749d2b&vjs=3,FHI 360,"26/07/2022, 19:33:04",auditor,indeed.com
